Year,Month,Market,Commodity,Variety,Price_per_KG,Avg_Temp_C,Max_Temp_C,Min_Temp_C,Rainfall_mm,Cumulative_Rainfall_mm,Flood,Drought,Yield_per_Hectare,Production_tonnes,Area_Hectares,Import_tonnes,Export_tonnes,Fertilizer_Cost,Seed_Cost,Labor_Cost,Fuel_Cost,Inflation,CPI,Lag1_Price,Lag2_Price
2018,2,Dhaka,Rice,Aromatic,96.8,20.5,27.8,13.8,12.4,14.5,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,500.0,72.0,5.5,226.5,96.5,114.5
2018,2,Dhaka,Tomato,Local,28.2,21.5,28.4,14.5,8.5,12.7,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,26.5,28.5
2018,2,Dhaka,Tomato,Hybrid,38.5,21.5,28.4,14.5,8.5,12.7,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,35.2,38.2
2018,2,Dhaka,Tomato,Roma,45.2,21.5,28.4,14.5,8.5,12.7,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,42.4,45.4
2018,2,Dhaka,Tomato,Cherry,90.0,21.5,28.4,14.5,8.5,12.7,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,85.0,95.0
2018,2,Khulna,Potato,Red_Potato,13.5,21.8,28.5,15.5,12.0,15.0,0,0,19.5,10317000,485500.0,0.0,42000.0,18.8,12.0,335.0,79.0,5.72,121.8,14.5,15.5
2018,2,Khulna,Potato,White_Potato,10.5,21.8,28.5,15.5,12.0,15.0,0,0,19.5,10317000,485500.0,0.0,42000.0,18.8,12.0,335.0,79.0,5.72,121.8,11.5,12.5
2018,2,Khulna,Rice,Coarse,37.5,20.8,28.1,13.5,10.5,13.0,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,500.0,72.0,5.5,226.5,37.1,48.5
2018,2,Khulna,Rice,Miniket,49.8,20.8,28.1,13.5,10.5,13.0,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,500.0,72.0,5.5,226.5,49.5,60.1
2018,2,Khulna,Rice,Nazirshail,55.1,20.8,28.1,13.5,10.5,13.0,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,500.0,72.0,5.5,226.5,54.8,66.8
2018,2,Khulna,Rice,Aromatic,94.5,20.8,28.1,13.5,10.5,13.0,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,500.0,72.0,5.5,226.5,94.2,115.2
2018,2,Khulna,Tomato,Local,24.5,21.8,28.5,15.2,6.4,9.8,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,22.4,25.8
2018,2,Khulna,Tomato,Hybrid,35.4,21.8,28.5,15.2,6.4,9.8,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,32.1,35.2
2018,2,Khulna,Tomato,Roma,40.5,21.8,28.5,15.2,6.4,9.8,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,38.5,42.8
2018,2,Khulna,Tomato,Cherry,80.0,21.8,28.5,15.2,6.4,9.8,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,75.0,85.0
2018,2,Mymensingh,Potato,Red_Potato,11.0,20.8,27.2,14.2,10.0,12.0,0,0,21.5,10317000,485500.0,0.0,42000.0,18.5,12.0,320.0,77.0,5.72,121.8,12.0,13.0
2018,2,Mymensingh,Potato,White_Potato,8.5,20.8,27.2,14.2,10.0,12.0,0,0,21.5,10317000,485500.0,0.0,42000.0,18.5,12.0,320.0,77.0,5.72,121.8,9.5,10.5
2018,2,Mymensingh,Rice,Coarse,37.1,19.5,26.8,11.8,9.8,11.6,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,490.0,70.0,5.5,226.5,36.8,49.2
2018,2,Mymensingh,Rice,Miniket,48.8,19.5,26.8,11.8,9.8,11.6,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,490.0,70.0,5.5,226.5,48.5,61.5
2018,2,Mymensingh,Rice,Nazirshail,53.5,19.5,26.8,11.8,9.8,11.6,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,490.0,70.0,5.5,226.5,53.2,68.8
2018,2,Mymensingh,Rice,Aromatic,94.5,19.5,26.8,11.8,9.8,11.6,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,490.0,70.0,5.5,226.5,94.2,116.5
2018,2,Mymensingh,Tomato,Local,24.8,21.2,28.1,14.8,9.2,14.6,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,22.1,25.2
2018,2,Mymensingh,Tomato,Hybrid,35.2,21.2,28.1,14.8,9.2,14.6,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,32.4,35.8
2018,2,Mymensingh,Tomato,Roma,40.5,21.2,28.1,14.8,9.2,14.6,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,38.2,42.1
2018,2,Mymensingh,Tomato,Cherry,82.0,21.2,28.1,14.8,9.2,14.6,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,78.0,85.0
2018,2,Rajshahi,Potato,Red_Potato,9.5,20.2,27.5,12.5,5.0,5.0,0,0,22.8,10317000,485500.0,0.0,42000.0,18.0,10.0,310.0,76.0,5.72,121.8,10.5,11.5
2018,2,Rajshahi,Potato,White_Potato,7.5,20.2,27.5,12.5,5.0,5.0,0,0,22.8,10317000,485500.0,0.0,42000.0,18.0,10.0,310.0,76.0,5.72,121.8,8.0,9.0
2018,2,Rajshahi,Rice,Coarse,36.8,19.8,27.1,12.8,8.5,9.7,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,490.0,70.0,5.5,226.5,36.5,47.8
2018,2,Rajshahi,Rice,Miniket,48.5,19.8,27.1,12.8,8.5,9.7,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,490.0,70.0,5.5,226.5,48.2,59.5
2018,2,Rajshahi,Rice,Nazirshail,54.5,19.8,27.1,12.8,8.5,9.7,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,490.0,70.0,5.5,226.5,54.1,66.8
2018,2,Rajshahi,Rice,Aromatic,92.8,19.8,27.1,12.8,8.5,9.7,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,490.0,70.0,5.5,226.5,92.5,114.5
2018,2,Rajshahi,Tomato,Local,20.4,20.2,27.5,12.8,4.5,6.6,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,18.4,20.5
2018,2,Rajshahi,Tomato,Hybrid,28.5,20.2,27.5,12.8,4.5,6.6,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,26.5,30.4
2018,2,Rajshahi,Tomato,Roma,35.2,20.2,27.5,12.8,4.5,6.6,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,32.4,38.5
2018,2,Rajshahi,Tomato,Cherry,70.0,20.2,27.5,12.8,4.5,6.6,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,65.0,75.0
2018,2,Rangpur,Potato,Red_Potato,9.0,19.5,26.8,11.2,5.0,6.0,0,0,24.2,10317000,485500.0,0.0,42000.0,17.5,9.0,300.0,76.0,5.72,121.8,10.0,11.0
2018,2,Rangpur,Potato,White_Potato,7.0,19.5,26.8,11.2,5.0,6.0,0,0,24.2,10317000,485500.0,0.0,42000.0,17.5,9.0,300.0,76.0,5.72,121.8,7.5,8.5
2018,2,Rangpur,Rice,Coarse,36.1,18.8,26.2,11.1,6.2,7.0,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,480.0,68.0,5.5,226.5,35.8,47.2
2018,2,Rangpur,Rice,Miniket,46.8,18.8,26.2,11.1,6.2,7.0,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,480.0,68.0,5.5,226.5,46.5,57.5
2018,2,Rangpur,Rice,Nazirshail,52.5,18.8,26.2,11.1,6.2,7.0,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,480.0,68.0,5.5,226.5,52.2,64.2
2018,2,Rangpur,Rice,Aromatic,89.8,18.8,26.2,11.1,6.2,7.0,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,480.0,68.0,5.5,226.5,89.5,112.5
2018,2,Rangpur,Tomato,Local,18.5,19.5,26.8,11.5,3.2,4.4,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,16.5,18.2
2018,2,Rangpur,Tomato,Hybrid,28.2,19.5,26.8,11.5,3.2,4.4,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,25.2,28.4
2018,2,Rangpur,Tomato,Roma,32.5,19.5,26.8,11.5,3.2,4.4,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,30.5,35.2
2018,2,Rangpur,Tomato,Cherry,65.0,19.5,26.8,11.5,3.2,4.4,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,60.0,70.0
2018,2,Sylhet,Potato,Red_Potato,15.5,21.2,27.8,14.5,18.0,24.0,0,0,19.2,10317000,485500.0,0.0,42000.0,20.0,15.0,370.0,80.0,5.72,121.8,16.5,17.5
2018,2,Sylhet,Potato,White_Potato,12.5,21.2,27.8,14.5,18.0,24.0,0,0,19.2,10317000,485500.0,0.0,42000.0,20.0,15.0,370.0,80.0,5.72,121.8,13.5,14.5
2018,2,Sylhet,Rice,Coarse,39.8,20.1,27.5,12.5,22.5,30.7,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,505.0,72.0,5.5,226.5,39.5,54.1
2018,2,Sylhet,Rice,Miniket,52.5,20.1,27.5,12.5,22.5,30.7,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,505.0,72.0,5.5,226.5,52.2,67.2
2018,2,Sylhet,Rice,Nazirshail,58.8,20.1,27.5,12.5,22.5,30.7,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,505.0,72.0,5.5,226.5,58.5,78.5
2018,2,Sylhet,Rice,Aromatic,105.8,20.1,27.5,12.5,22.5,30.7,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,505.0,72.0,5.5,226.5,105.5,130.5
2018,2,Sylhet,Tomato,Local,38.4,20.8,27.5,14.2,15.4,25.6,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,35.2,38.5
2018,2,Sylhet,Tomato,Hybrid,48.5,20.8,27.5,14.2,15.4,25.6,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,45.4,48.2
2018,2,Sylhet,Tomato,Roma,58.2,20.8,27.5,14.2,15.4,25.6,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,55.1,58.4
2018,2,Sylhet,Tomato,Cherry,125.0,20.8,27.5,14.2,15.4,25.6,0,0,17.5,520000,55000.0,150.0,480.0,1050.0,850.0,450.0,68.0,5.65,244.2,115.0,125.0
2018,3,Barisal,Potato,Red_Potato,14.5,27.0,33.5,21.0,50.0,68.0,0,0,19.8,10317000,485500.0,0.0,45000.0,19.0,11.0,325.0,79.0,5.68,122.4,13.0,14.0
2018,3,Barisal,Potato,White_Potato,11.5,27.0,33.5,21.0,50.0,68.0,0,0,19.8,10317000,485500.0,0.0,45000.0,19.0,11.0,325.0,79.0,5.68,122.4,10.0,11.0
2018,3,Barisal,Rice,Coarse,38.5,24.5,31.8,18.8,32.4,48.0,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,510.0,73.0,5.5,227.4,37.8,37.5
2018,3,Barisal,Rice,Miniket,50.8,24.5,31.8,18.8,32.4,48.0,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,510.0,73.0,5.5,227.4,50.1,49.8
2018,3,Barisal,Rice,Nazirshail,56.2,24.5,31.8,18.8,32.4,48.0,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,510.0,73.0,5.5,227.4,55.5,55.1
2018,3,Barisal,Rice,Aromatic,99.5,24.5,31.8,18.8,32.4,48.0,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,510.0,73.0,5.5,227.4,98.5,98.2
2018,3,Barisal,Tomato,Local,34.2,26.5,32.4,20.2,25.8,38.1,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,26.8,24.5
2018,3,Barisal,Tomato,Hybrid,48.5,26.5,32.4,20.2,25.8,38.1,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,38.2,35.4
2018,3,Barisal,Tomato,Roma,55.4,26.5,32.4,20.2,25.8,38.1,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,42.4,40.2
2018,3,Barisal,Tomato,Cherry,105.0,26.5,32.4,20.2,25.8,38.1,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,85.0,80.0
2018,3,Chittagong,Potato,Red_Potato,16.5,27.2,33.0,21.5,55.0,80.0,0,0,20.0,10317000,485500.0,0.0,45000.0,19.0,12.0,350.0,80.0,5.68,122.4,15.0,17.0
2018,3,Chittagong,Potato,White_Potato,14.0,27.2,33.0,21.5,55.0,80.0,0,0,20.0,10317000,485500.0,0.0,45000.0,19.0,12.0,350.0,80.0,5.68,122.4,12.5,14.0
2018,3,Chittagong,Rice,Coarse,40.5,25.4,32.8,19.8,42.5,61.5,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,520.0,75.0,5.5,227.4,39.8,39.5
2018,3,Chittagong,Rice,Miniket,53.2,25.4,32.8,19.8,42.5,61.5,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,520.0,75.0,5.5,227.4,52.5,52.1
2018,3,Chittagong,Rice,Nazirshail,59.5,25.4,32.8,19.8,42.5,61.5,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,520.0,75.0,5.5,227.4,58.8,58.5
2018,3,Chittagong,Rice,Aromatic,103.8,25.4,32.8,19.8,42.5,61.5,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,520.0,75.0,5.5,227.4,102.8,102.5
2018,3,Chittagong,Tomato,Local,42.5,25.8,32.4,19.2,35.2,51.9,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,32.5,30.2
2018,3,Chittagong,Tomato,Hybrid,55.4,25.8,32.4,19.2,35.2,51.9,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,42.8,40.5
2018,3,Chittagong,Tomato,Roma,65.2,25.8,32.4,19.2,35.2,51.9,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,50.4,48.2
2018,3,Chittagong,Tomato,Cherry,135.0,25.8,32.4,19.2,35.2,51.9,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,105.0,100.0
2018,3,Dhaka,Potato,Red_Potato,13.5,26.5,32.5,20.5,45.0,62.0,0,0,21.2,10317000,485500.0,0.0,45000.0,18.5,10.0,320.0,78.0,5.68,122.4,12.0,13.0
2018,3,Dhaka,Potato,White_Potato,11.0,26.5,32.5,20.5,45.0,62.0,0,0,21.2,10317000,485500.0,0.0,45000.0,18.5,10.0,320.0,78.0,5.68,122.4,9.5,10.0
2018,3,Dhaka,Rice,Coarse,39.5,24.8,32.1,18.5,35.4,49.9,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,500.0,72.0,5.5,227.4,38.8,38.5
2018,3,Dhaka,Rice,Miniket,51.2,24.8,32.1,18.5,35.4,49.9,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,500.0,72.0,5.5,227.4,50.5,50.2
2018,3,Dhaka,Rice,Nazirshail,57.5,24.8,32.1,18.5,35.4,49.9,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,500.0,72.0,5.5,227.4,56.8,56.5
2018,3,Dhaka,Rice,Aromatic,97.5,24.8,32.1,18.5,35.4,49.9,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,500.0,72.0,5.5,227.4,96.8,96.5
2018,3,Dhaka,Tomato,Local,35.4,25.2,31.5,18.9,28.4,41.1,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,28.2,26.5
2018,3,Dhaka,Tomato,Hybrid,48.2,25.2,31.5,18.9,28.4,41.1,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,38.5,35.2
2018,3,Dhaka,Tomato,Roma,58.5,25.2,31.5,18.9,28.4,41.1,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,45.2,42.4
2018,3,Dhaka,Tomato,Cherry,110.0,25.2,31.5,18.9,28.4,41.1,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,90.0,85.0
2018,3,Khulna,Potato,Red_Potato,15.0,27.5,34.2,21.2,40.0,55.0,0,0,19.5,10317000,485500.0,0.0,45000.0,18.8,11.0,330.0,79.0,5.68,122.4,13.5,14.5
2018,3,Khulna,Potato,White_Potato,12.5,27.5,34.2,21.2,40.0,55.0,0,0,19.5,10317000,485500.0,0.0,45000.0,18.8,11.0,330.0,79.0,5.68,122.4,10.5,11.5
2018,3,Khulna,Rice,Coarse,38.2,24.1,31.5,18.1,30.5,43.5,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,500.0,72.0,5.5,227.4,37.5,37.1
2018,3,Khulna,Rice,Miniket,50.5,24.1,31.5,18.1,30.5,43.5,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,500.0,72.0,5.5,227.4,49.8,49.5
2018,3,Khulna,Rice,Nazirshail,55.8,24.1,31.5,18.1,30.5,43.5,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,500.0,72.0,5.5,227.4,55.1,54.8
2018,3,Khulna,Rice,Aromatic,95.5,24.1,31.5,18.1,30.5,43.5,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,500.0,72.0,5.5,227.4,94.5,94.2
2018,3,Khulna,Tomato,Local,32.5,26.2,32.8,19.4,22.4,32.2,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,24.5,22.4
2018,3,Khulna,Tomato,Hybrid,45.2,26.2,32.8,19.4,22.4,32.2,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,35.4,32.1
2018,3,Khulna,Tomato,Roma,52.4,26.2,32.8,19.4,22.4,32.2,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,40.5,38.5
2018,3,Khulna,Tomato,Cherry,95.0,26.2,32.8,19.4,22.4,32.2,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,80.0,75.0
2018,3,Mymensingh,Potato,Red_Potato,12.5,25.8,32.2,19.5,40.0,52.0,0,0,21.5,10317000,485500.0,0.0,45000.0,18.5,11.0,320.0,77.0,5.68,122.4,11.0,12.0
2018,3,Mymensingh,Potato,White_Potato,10.0,25.8,32.2,19.5,40.0,52.0,0,0,21.5,10317000,485500.0,0.0,45000.0,18.5,11.0,320.0,77.0,5.68,122.4,8.5,9.5
2018,3,Mymensingh,Rice,Coarse,38.1,23.1,30.2,17.1,31.2,42.8,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,490.0,70.0,5.5,227.4,37.1,36.8
2018,3,Mymensingh,Rice,Miniket,49.5,23.1,30.2,17.1,31.2,42.8,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,490.0,70.0,5.5,227.4,48.8,48.5
2018,3,Mymensingh,Rice,Nazirshail,54.8,23.1,30.2,17.1,31.2,42.8,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,490.0,70.0,5.5,227.4,53.5,53.2
2018,3,Mymensingh,Rice,Aromatic,95.5,23.1,30.2,17.1,31.2,42.8,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,490.0,70.0,5.5,227.4,94.5,94.2
2018,3,Mymensingh,Tomato,Local,32.8,25.1,31.2,18.5,32.4,47.0,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,24.8,22.1
2018,3,Mymensingh,Tomato,Hybrid,45.4,25.1,31.2,18.5,32.4,47.0,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,35.2,32.4
2018,3,Mymensingh,Tomato,Roma,52.1,25.1,31.2,18.5,32.4,47.0,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,40.5,38.2
2018,3,Mymensingh,Tomato,Cherry,100.0,25.1,31.2,18.5,32.4,47.0,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,82.0,78.0
2018,3,Rajshahi,Potato,Red_Potato,11.0,26.8,34.0,19.5,30.0,35.0,0,0,22.8,10317000,485500.0,0.0,45000.0,18.0,9.0,300.0,76.0,5.68,122.4,9.5,10.5
2018,3,Rajshahi,Potato,White_Potato,8.5,26.8,34.0,19.5,30.0,35.0,0,0,22.8,10317000,485500.0,0.0,45000.0,18.0,9.0,300.0,76.0,5.68,122.4,7.5,8.0
2018,3,Rajshahi,Rice,Coarse,37.5,23.8,31.2,17.2,28.2,37.9,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,490.0,70.0,5.5,227.4,36.8,36.5
2018,3,Rajshahi,Rice,Miniket,49.2,23.8,31.2,17.2,28.2,37.9,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,490.0,70.0,5.5,227.4,48.5,48.2
2018,3,Rajshahi,Rice,Nazirshail,55.2,23.8,31.2,17.2,28.2,37.9,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,490.0,70.0,5.5,227.4,54.5,54.1
2018,3,Rajshahi,Rice,Aromatic,93.5,23.8,31.2,17.2,28.2,37.9,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,490.0,70.0,5.5,227.4,92.8,92.5
2018,3,Rajshahi,Tomato,Local,28.2,26.4,33.1,17.8,15.2,21.8,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,20.4,18.4
2018,3,Rajshahi,Tomato,Hybrid,38.5,26.4,33.1,17.8,15.2,21.8,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,28.5,26.5
2018,3,Rajshahi,Tomato,Roma,48.2,26.4,33.1,17.8,15.2,21.8,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,35.2,32.4
2018,3,Rajshahi,Tomato,Cherry,85.0,26.4,33.1,17.8,15.2,21.8,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,70.0,65.0
2018,3,Rangpur,Potato,Red_Potato,10.5,25.8,33.5,18.2,35.0,41.0,0,0,24.2,10317000,485500.0,0.0,45000.0,17.5,8.0,290.0,76.0,5.68,122.4,9.0,10.0
2018,3,Rangpur,Potato,White_Potato,8.0,25.8,33.5,18.2,35.0,41.0,0,0,24.2,10317000,485500.0,0.0,45000.0,17.5,8.0,290.0,76.0,5.68,122.4,7.0,7.5
2018,3,Rangpur,Rice,Coarse,37.1,22.8,30.5,16.5,22.1,29.1,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,480.0,68.0,5.5,227.4,36.1,35.8
2018,3,Rangpur,Rice,Miniket,47.5,22.8,30.5,16.5,22.1,29.1,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,480.0,68.0,5.5,227.4,46.8,46.5
2018,3,Rangpur,Rice,Nazirshail,53.2,22.8,30.5,16.5,22.1,29.1,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,480.0,68.0,5.5,227.4,52.5,52.2
2018,3,Rangpur,Rice,Aromatic,90.5,22.8,30.5,16.5,22.1,29.1,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,480.0,68.0,5.5,227.4,89.8,89.5
2018,3,Rangpur,Tomato,Local,25.4,24.8,31.2,16.5,12.4,16.8,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,18.5,16.5
2018,3,Rangpur,Tomato,Hybrid,35.2,24.8,31.2,16.5,12.4,16.8,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,28.2,25.2
2018,3,Rangpur,Tomato,Roma,42.5,24.8,31.2,16.5,12.4,16.8,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,32.5,30.5
2018,3,Rangpur,Tomato,Cherry,80.0,24.8,31.2,16.5,12.4,16.8,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,65.0,60.0
2018,3,Sylhet,Potato,Red_Potato,17.0,26.2,32.8,20.0,70.0,94.0,0,0,19.2,10317000,485500.0,0.0,45000.0,20.0,13.0,360.0,80.0,5.68,122.4,15.5,16.5
2018,3,Sylhet,Potato,White_Potato,14.0,26.2,32.8,20.0,70.0,94.0,0,0,19.2,10317000,485500.0,0.0,45000.0,20.0,13.0,360.0,80.0,5.68,122.4,12.5,13.5
2018,3,Sylhet,Rice,Coarse,41.2,23.5,30.8,17.2,55.8,86.5,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,505.0,72.0,5.5,227.4,39.8,39.5
2018,3,Sylhet,Rice,Miniket,54.1,23.5,30.8,17.2,55.8,86.5,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,505.0,72.0,5.5,227.4,52.5,52.2
2018,3,Sylhet,Rice,Nazirshail,60.2,23.5,30.8,17.2,55.8,86.5,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,505.0,72.0,5.5,227.4,58.8,58.5
2018,3,Sylhet,Rice,Aromatic,108.5,23.5,30.8,17.2,55.8,86.5,0,0,4.1,36200000,11500000.0,150000.0,8000.0,880.0,620.0,505.0,72.0,5.5,227.4,105.8,105.5
2018,3,Sylhet,Tomato,Local,48.5,24.5,30.8,18.2,55.2,80.8,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,38.4,35.2
2018,3,Sylhet,Tomato,Hybrid,62.4,24.5,30.8,18.2,55.2,80.8,0,0,13.2,380000,48000.0,320.0,210.0,1150.0,900.0,460.0,70.0,5.72,245.1,48.5,45.4
